Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Observed_Energy_1, Observed_Energy_2, Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, velocity_error_1, velocity_error_2, Power_PO_1, Power_PO_2, Virutal_mass, Virutal_damping
28.563918, 0.563416, 0.225290, 0.003953, -0.008516, -2.766189, 8.009502, 0.617318, -3.616200, 0.563416, 0.225290, 0.003953, -0.008516, -2.766189, 8.009502, -0.001185, 0.069112, 0.000007, 0.001108, 0.200000, 1.000000
28.565918, 0.563416, 0.225282, 0.002179, -0.005176, -3.495589, 7.332202, 0.617303, -3.616276, 0.563416, 0.225282, 0.002179, -0.005176, -3.495589, 7.332202, -0.000995, 0.076078, 0.000007, 0.001115, 0.200000, 1.000000
28.567918, 0.563420, 0.225298, 0.001088, 0.004061, -3.808189, 5.821302, 0.617294, -3.616229, 0.563420, 0.225298, 0.001088, 0.004061, -3.808189, 5.821302, -0.002401, 0.063385, 0.000018, 0.000738, 0.200000, 1.000000
28.569917, 0.563424, 0.225343, 0.001206, 0.017535, -3.703989, 3.476802, 0.617285, -3.616107, 0.563424, 0.225343, 0.001206, 0.017535, -3.703989, 3.476802, -0.003924, 0.044136, 0.000029, 0.000307, 0.200000, 1.000000
28.571918, 0.563420, 0.225445, 0.000141, 0.030462, -3.391389, 1.861702, 0.617284, -3.615994, 0.563420, 0.225445, 0.000141, 0.030462, -3.391389, 1.861702, -0.002636, 0.021313, 0.000018, 0.000079, 0.200000, 1.000000
28.573918, 0.563420, 0.225529, -0.001386, 0.037349, -3.651889, 1.705402, 0.617294, -3.615866, 0.563420, 0.225529, -0.001386, 0.037349, -3.651889, 1.705402, -0.001862, 0.011252, 0.000014, 0.000038, 0.200000, 1.000000
28.575918, 0.563412, 0.225574, -0.001955, 0.042747, -4.016589, 1.236502, 0.617310, -3.615761, 0.563412, 0.225574, -0.001955, 0.042747, -4.016589, 1.236502, -0.003076, 0.011112, 0.000025, 0.000027, 0.200000, 1.000000
28.577917, 0.563412, 0.225676, -0.002129, 0.049121, -3.703989, -0.847498, 0.617326, -3.615844, 0.563412, 0.225676, -0.002129, 0.049121, -3.703989, -0.847498, -0.003838, 0.005449, 0.000028, -0.000009, 0.200000, 1.000000
28.579918, 0.563405, 0.225790, -0.002611, 0.056295, -3.078789, -3.504598, 0.617342, -3.616239, 0.563405, 0.225790, -0.002611, 0.056295, -3.078789, -3.504598, -0.003214, -0.016046, 0.000020, 0.000113, 0.200000, 1.000000
28.581918, 0.563397, 0.225926, -0.003763, 0.064633, -2.609889, -4.338198, 0.617362, -3.616799, 0.563397, 0.225926, -0.003763, 0.064633, -2.609889, -4.338198, -0.001922, -0.043614, 0.000010, 0.000378, 0.200000, 1.000000
28.583918, 0.563386, 0.226066, -0.004199, 0.068358, -2.401489, -2.931498, 0.617382, -3.617200, 0.563386, 0.226066, -0.004199, 0.068358, -2.401489, -2.931498, -0.002168, -0.047315, 0.000010, 0.000277, 0.200000, 1.000000
28.585918, 0.563378, 0.226233, -0.003992, 0.060395, -2.140989, -1.837398, 0.617399, -3.617422, 0.563378, 0.226233, -0.003992, 0.060395, -2.140989, -1.837398, -0.002602, -0.021741, 0.000011, 0.000080, 0.200000, 1.000000
28.587904, 0.563371, 0.226316, -0.004267, 0.047560, -1.932589, -1.628998, 0.617415, -3.617576, 0.563371, 0.226316, -0.004267, 0.047560, -1.932589, -1.628998, -0.001859, -0.005950, 0.000007, 0.000019, 0.200000, 1.000000
28.589918, 0.563359, 0.226361, -0.004648, 0.045374, -1.724189, -2.202098, 0.617431, -3.617777, 0.563359, 0.226361, -0.004648, 0.045374, -1.724189, -2.202098, -0.001533, -0.014306, 0.000005, 0.000063, 0.200000, 1.000000
28.591918, 0.563352, 0.226490, -0.004972, 0.057366, -0.994789, -1.576898, 0.617441, -3.617958, 0.563352, 0.226490, -0.004972, 0.057366, -0.994789, -1.576898, -0.001405, -0.034390, 0.000003, 0.000108, 0.200000, 1.000000
28.593917, 0.563341, 0.226622, -0.004733, 0.064829, -0.161189, -0.326498, 0.617443, -3.618000, 0.563341, 0.226622, -0.004733, 0.064829, -0.161189, -0.326498, -0.001228, -0.023643, 0.000000, 0.000015, 0.200000, 1.000000
28.595918, 0.563333, 0.226728, -0.004731, 0.056346, 0.776611, 1.340702, 0.617436, -3.617849, 0.563333, 0.226728, -0.004731, 0.056346, 0.776611, 1.340702, -0.000158, 0.004609, -0.000000, 0.000012, 0.200000, 1.000000
28.597917, 0.563322, 0.226876, -0.004807, 0.049575, 1.037111, 2.486902, 0.617426, -3.617603, 0.563322, 0.226876, -0.004807, 0.049575, 1.037111, 2.486902, 0.000857, 0.019491, 0.000002, 0.000097, 0.200000, 1.000000
28.599918, 0.563314, 0.227005, -0.004461, 0.056597, 1.037111, 2.851602, 0.617416, -3.617280, 0.563314, 0.227005, -0.004461, 0.056597, 1.037111, 2.851602, 0.000695, 0.017103, 0.000001, 0.000098, 0.200000, 1.000000
28.601917, 0.563306, 0.227141, -0.003728, 0.065707, 0.672411, 4.570902, 0.617411, -3.616679, 0.563306, 0.227141, -0.003728, 0.065707, 0.672411, 4.570902, 0.000308, 0.018577, 0.000000, 0.000170, 0.200000, 1.000000
28.603918, 0.563303, 0.227213, -0.002433, 0.069219, 0.776611, 6.081802, 0.617407, -3.615837, 0.563303, 0.227213, -0.002433, 0.069219, 0.776611, 6.081802, -0.000620, 0.041072, -0.000001, 0.000500, 0.200000, 1.000000
28.605917, 0.563295, 0.227425, -0.002836, 0.069957, 0.828711, 6.133902, 0.617403, -3.614979, 0.563295, 0.227425, -0.002836, 0.069957, 0.828711, 6.133902, 0.001182, 0.058819, 0.000002, 0.000721, 0.200000, 1.000000
28.607918, 0.563291, 0.227504, -0.002804, 0.076640, -0.056989, 5.977602, 0.617403, -3.614063, 0.563291, 0.227504, -0.002804, 0.076640, -0.056989, 5.977602, 0.000798, 0.053311, -0.000000, 0.000638, 0.200000, 1.000000
28.609917, 0.563288, 0.227690, -0.001999, 0.088105, -0.734289, 6.707002, 0.617406, -3.612881, 0.563288, 0.227690, -0.001999, 0.088105, -0.734289, 6.707002, -0.000859, 0.046995, 0.000001, 0.000630, 0.200000, 1.000000
28.611918, 0.563288, 0.227868, -0.001021, 0.088440, -1.411589, 7.384302, 0.617409, -3.611575, 0.563288, 0.227868, -0.001021, 0.088440, -1.411589, 7.384302, -0.001709, 0.065172, 0.000005, 0.000963, 0.200000, 1.000000
28.613918, 0.563280, 0.228095, -0.001786, 0.078641, -0.890589, 5.925502, 0.617412, -3.610643, 0.563280, 0.228095, -0.001786, 0.078641, -0.890589, 5.925502, -0.000644, 0.082071, 0.000001, 0.000972, 0.200000, 1.000000
28.615918, 0.563276, 0.228178, -0.002818, 0.079922, -0.994789, 4.049902, 0.617418, -3.609995, 0.563276, 0.228178, -0.002818, 0.079922, -0.994789, 4.049902, 0.000143, 0.056596, -0.000000, 0.000458, 0.200000, 1.000000
28.617918, 0.563272, 0.228492, -0.002714, 0.097187, -1.828389, 1.340702, 0.617428, -3.609735, 0.563272, 0.228492, -0.002714, 0.097187, -1.828389, 1.340702, -0.001094, 0.022042, 0.000004, 0.000059, 0.200000, 1.000000
28.619918, 0.563265, 0.228704, -0.002785, 0.107102, -2.036789, -0.482798, 0.617439, -3.609838, 0.563265, 0.228704, -0.002785, 0.107102, -2.036789, -0.482798, -0.001753, 0.002397, 0.000007, -0.000002, 0.200000, 1.000000
28.621926, 0.563257, 0.228912, -0.002958, 0.105340, -1.724189, -2.149998, 0.617449, -3.610293, 0.563257, 0.228912, -0.002958, 0.105340, -1.724189, -2.149998, -0.001859, -0.004080, 0.000006, 0.000018, 0.200000, 1.000000
28.623920, 0.563250, 0.229030, -0.004221, 0.108070, -2.088889, -3.660898, 0.617467, -3.611082, 0.563250, 0.229030, -0.004221, 0.108070, -2.088889, -3.660898, -0.000464, -0.025148, 0.000002, 0.000184, 0.200000, 1.000000
28.625919, 0.563242, 0.229268, -0.004575, 0.117196, -3.339289, -5.796998, 0.617497, -3.612440, 0.563242, 0.229268, -0.004575, 0.117196, -3.339289, -5.796998, -0.001722, -0.046335, 0.000011, 0.000537, 0.200000, 1.000000
28.627918, 0.563231, 0.229510, -0.004771, 0.120142, -3.495589, -7.620498, 0.617531, -3.614270, 0.563231, 0.229510, -0.004771, 0.120142, -3.495589, -7.620498, -0.003134, -0.061472, 0.000022, 0.000936, 0.200000, 1.000000
28.629918, 0.563219, 0.229737, -0.005622, 0.116309, -2.870389, -9.131398, 0.617563, -3.616394, 0.563219, 0.229737, -0.005622, 0.116309, -2.870389, -9.131398, -0.002633, -0.072749, 0.000015, 0.001329, 0.200000, 1.000000
28.631918, 0.563204, 0.229961, -0.006719, 0.110978, -2.714089, -8.454098, 0.617599, -3.618271, 0.563204, 0.229961, -0.006719, 0.110978, -2.714089, -8.454098, -0.001765, -0.086233, 0.000010, 0.001458, 0.200000, 1.000000
28.633917, 0.563185, 0.230158, -0.008171, 0.102458, -3.130889, -6.786898, 0.617651, -3.619661, 0.563185, 0.230158, -0.008171, 0.102458, -3.130889, -6.786898, -0.001254, -0.076306, 0.000008, 0.001035, 0.200000, 1.000000
28.635918, 0.563170, 0.230324, -0.009021, 0.087356, -3.078789, -6.526398, 0.617706, -3.620802, 0.563170, 0.230324, -0.009021, 0.087356, -3.078789, -6.526398, -0.002268, -0.053074, 0.000014, 0.000693, 0.200000, 1.000000
28.637917, 0.563151, 0.230453, -0.009211, 0.070300, -2.349389, -7.047398, 0.617749, -3.621792, 0.563151, 0.230453, -0.009211, 0.070300, -2.349389, -7.047398, -0.002878, -0.048453, 0.000014, 0.000683, 0.200000, 1.000000
28.639918, 0.563129, 0.230578, -0.010321, 0.063554, -1.046889, -6.213798, 0.617771, -3.622582, 0.563129, 0.230578, -0.010321, 0.063554, -1.046889, -6.213798, -0.001227, -0.063701, 0.000003, 0.000792, 0.200000, 1.000000
28.641917, 0.563102, 0.230718, -0.012211, 0.065056, -0.004889, -4.911298, 0.617771, -3.623221, 0.563102, 0.230718, -0.012211, 0.065056, -0.004889, -4.911298, 0.000854, -0.063680, -0.000000, 0.000625, 0.200000, 1.000000
28.643918, 0.563079, 0.230816, -0.012367, 0.052150, 0.620311, -2.931498, 0.617756, -3.623527, 0.563079, 0.230816, -0.012367, 0.052150, 0.620311, -2.931498, 0.000163, -0.036346, 0.000000, 0.000213, 0.200000, 1.000000
28.645917, 0.563053, 0.230899, -0.012365, 0.034515, 0.776611, -1.837398, 0.617737, -3.623654, 0.563053, 0.230899, -0.012365, 0.034515, 0.776611, -1.837398, 0.000630, -0.011914, 0.000001, 0.000044, 0.200000, 1.000000
28.647918, 0.563026, 0.230960, -0.013108, 0.028259, 0.411911, -0.586998, 0.617726, -3.623687, 0.563026, 0.230960, -0.013108, 0.028259, 0.411911, -0.586998, 0.001531, -0.012271, 0.000001, 0.000014, 0.200000, 1.000000
28.649917, 0.563004, 0.231021, -0.012372, 0.030628, 0.047211, 1.028102, 0.617725, -3.623624, 0.563004, 0.231021, -0.012372, 0.030628, 0.047211, 1.028102, -0.000311, -0.008463, -0.000000, -0.000017, 0.200000, 1.000000
28.651918, 0.562977, 0.231062, -0.011889, 0.027030, 0.203511, 2.330602, 0.617720, -3.623498, 0.562977, 0.231062, -0.011889, 0.027030, 0.203511, 2.330602, -0.000424, 0.013473, -0.000000, 0.000063, 0.200000, 1.000000
28.653918, 0.562951, 0.231089, -0.012424, 0.017614, 0.359811, 2.799502, 0.617711, -3.623399, 0.562951, 0.231089, -0.012424, 0.017614, 0.359811, 2.799502, 0.000750, 0.032228, 0.000001, 0.000180, 0.200000, 1.000000
28.655926, 0.562928, 0.231108, -0.012849, 0.014846, 0.047211, 3.372602, 0.617710, -3.623299, 0.562928, 0.231108, -0.012849, 0.014846, 0.047211, 3.372602, 0.000797, 0.030311, 0.000000, 0.000205, 0.200000, 1.000000
28.657920, 0.562901, 0.231172, -0.013020, 0.026292, -0.630089, 2.695302, 0.617726, -3.623157, 0.562901, 0.231172, -0.013020, 0.026292, -0.630089, 2.695302, 0.000231, 0.021937, -0.000000, 0.000118, 0.200000, 1.000000
28.659918, 0.562875, 0.231225, -0.012431, 0.028836, -0.786389, 3.164202, 0.617746, -3.622975, 0.562875, 0.231225, -0.012431, 0.028836, -0.786389, 3.164202, -0.001204, 0.023805, 0.000002, 0.000150, 0.200000, 1.000000
28.661917, 0.562852, 0.231248, -0.012337, 0.016008, -1.307389, 2.955802, 0.617778, -3.622881, 0.562852, 0.231248, -0.012337, 0.016008, -1.307389, 2.955802, -0.000866, 0.043838, 0.000002, 0.000259, 0.200000, 1.000000
28.663918, 0.562826, 0.231259, -0.013117, 0.007714, -1.046889, 1.340702, 0.617805, -3.622860, 0.562826, 0.231259, -0.013117, 0.007714, -1.046889, 1.340702, -0.000513, 0.037389, 0.000001, 0.000100, 0.200000, 1.000000
28.665917, 0.562796, 0.231297, -0.014119, 0.010496, -1.307389, -1.264298, 0.617842, -3.622886, 0.562796, 0.231297, -0.014119, 0.010496, -1.307389, -1.264298, -0.000031, 0.010421, 0.000000, -0.000026, 0.200000, 1.000000
28.667918, 0.562769, 0.231331, -0.014194, 0.015124, -1.619989, -3.087798, 0.617888, -3.622980, 0.562769, 0.231331, -0.014194, 0.015124, -1.619989, -3.087798, -0.001217, -0.017243, 0.000004, 0.000107, 0.200000, 1.000000
28.669917, 0.562739, 0.231346, -0.014194, 0.013155, -1.463689, -4.546598, 0.617930, -3.623099, 0.562739, 0.231346, -0.014194, 0.013155, -1.463689, -4.546598, -0.001605, -0.028764, 0.000005, 0.000261, 0.200000, 1.000000
28.671918, 0.562712, 0.231357, -0.014810, 0.007489, -1.515789, -5.484398, 0.617975, -3.623182, 0.562712, 0.231357, -0.014810, 0.007489, -1.515789, -5.484398, -0.000832, -0.039465, 0.000003, 0.000433, 0.200000, 1.000000
28.673918, 0.562678, 0.231361, -0.015820, 0.004773, -2.036789, -6.265898, 0.618039, -3.623241, 0.562678, 0.231361, -0.015820, 0.004773, -2.036789, -6.265898, -0.000490, -0.051677, 0.000002, 0.000648, 0.200000, 1.000000
28.675917, 0.562648, 0.231357, -0.016085, 0.000675, -2.297289, -6.630598, 0.618113, -3.623250, 0.562648, 0.231357, -0.016085, 0.000675, -2.297289, -6.630598, -0.001754, -0.057981, 0.000008, 0.000769, 0.200000, 1.000000
28.677918, 0.562614, 0.231350, -0.016086, -0.005758, -2.193089, -7.255798, 0.618183, -3.623167, 0.562614, 0.231350, -0.016086, -0.005758, -2.193089, -7.255798, -0.002277, -0.059217, 0.000010, 0.000859, 0.200000, 1.000000
28.679904, 0.562580, 0.231304, -0.016959, -0.017939, -1.984689, -7.099498, 0.618250, -3.622914, 0.562580, 0.231304, -0.016959, -0.017939, -1.984689, -7.099498, -0.001303, -0.059607, 0.000005, 0.000841, 0.200000, 1.000000
28.681904, 0.562542, 0.231240, -0.017968, -0.030131, -1.932589, -6.317998, 0.618320, -3.622533, 0.562542, 0.231240, -0.017968, -0.030131, -1.932589, -6.317998, -0.000944, -0.057466, 0.000004, 0.000726, 0.200000, 1.000000
28.683918, 0.562504, 0.231127, -0.018904, -0.036446, -1.619989, -6.109598, 0.618381, -3.622085, 0.562504, 0.231127, -0.018904, -0.036446, -1.619989, -6.109598, -0.000976, -0.055940, 0.000003, 0.000688, 0.200000, 1.000000
28.685917, 0.562466, 0.231043, -0.018897, -0.038634, -0.056989, -6.109598, 0.618384, -3.621613, 0.562466, 0.231043, -0.018897, -0.038634, -0.056989, -6.109598, -0.001618, -0.058351, 0.000000, 0.000713, 0.200000, 1.000000
28.687918, 0.562425, 0.230949, -0.019505, -0.043579, 1.141311, -5.901198, 0.618339, -3.621098, 0.562425, 0.230949, -0.019505, -0.043579, 1.141311, -5.901198, 0.000570, -0.055137, 0.000001, 0.000651, 0.200000, 1.000000
28.689917, 0.562383, 0.230843, -0.020458, -0.049042, 1.714411, -4.702898, 0.618269, -3.620637, 0.562383, 0.230843, -0.020458, -0.049042, 1.714411, -4.702898, 0.002113, -0.052551, 0.000007, 0.000494, 0.200000, 1.000000
28.691918, 0.562345, 0.230786, -0.020235, -0.055139, 1.245511, -2.983598, 0.618219, -3.620308, 0.562345, 0.230786, -0.020235, -0.055139, 1.245511, -2.983598, 0.001510, -0.039971, 0.000004, 0.000239, 0.200000, 1.000000
28.693917, 0.562307, 0.230653, -0.019049, -0.063275, 1.141311, -0.847498, 0.618175, -3.620201, 0.562307, 0.230653, -0.019049, -0.063275, 1.141311, -0.847498, 0.000079, -0.020872, 0.000000, 0.000035, 0.200000, 1.000000
28.695918, 0.562269, 0.230510, -0.018191, -0.070182, 1.662311, 0.611302, 0.618115, -3.620287, 0.562269, 0.230510, -0.018191, -0.070182, 1.662311, 0.611302, 0.000300, -0.000852, 0.000001, -0.000001, 0.200000, 1.000000
28.697917, 0.562232, 0.230283, -0.018440, -0.074697, 1.766511, 1.809602, 0.618049, -3.620557, 0.562232, 0.230283, -0.018440, -0.074697, 1.766511, 1.809602, 0.001929, 0.011266, 0.000007, 0.000041, 0.200000, 1.000000
28.699918, 0.562197, 0.230135, -0.018732, -0.074698, 1.349711, 3.268402, 0.617999, -3.621045, 0.562197, 0.230135, -0.018732, -0.074698, 1.349711, 3.268402, 0.002074, 0.018646, 0.000006, 0.000122, 0.200000, 1.000000
28.701917, 0.562163, 0.229980, -0.017111, -0.075642, 1.037111, 4.466702, 0.617963, -3.621721, 0.562163, 0.229980, -0.017111, -0.075642, 1.037111, 4.466702, -0.000252, 0.034064, -0.000001, 0.000304, 0.200000, 1.000000
28.703918, 0.562129, 0.229900, -0.015838, -0.078196, 1.193411, 5.821302, 0.617926, -3.622631, 0.562129, 0.229900, -0.015838, -0.078196, 1.193411, 5.821302, -0.000221, 0.047514, -0.000001, 0.000553, 0.200000, 1.000000
28.705918, 0.562099, 0.229745, -0.016070, -0.077602, 1.245511, 6.186002, 0.617886, -3.623591, 0.562099, 0.229745, -0.016070, -0.077602, 1.245511, 6.186002, 0.001441, 0.057830, 0.000004, 0.000715, 0.200000, 1.000000
28.707918, 0.562065, 0.229605, -0.016595, -0.071734, 1.037111, 5.612902, 0.617851, -3.624397, 0.562065, 0.229605, -0.016595, -0.071734, 1.037111, 5.612902, 0.001785, 0.056141, 0.000004, 0.000630, 0.200000, 1.000000
28.709918, 0.562038, 0.229431, -0.015164, -0.061773, 0.932911, 4.779302, 0.617823, -3.624987, 0.562038, 0.229431, -0.015164, -0.061773, 0.932911, 4.779302, -0.000378, 0.046327, -0.000001, 0.000443, 0.200000, 1.000000
28.711917, 0.562008, 0.229336, -0.014205, -0.052437, 0.620311, 3.528902, 0.617805, -3.625357, 0.562008, 0.229336, -0.014205, -0.052437, 0.620311, 3.528902, -0.000012, 0.038594, -0.000000, 0.000272, 0.200000, 1.000000
28.713918, 0.561982, 0.229249, -0.014881, -0.045973, 0.099311, 3.997802, 0.617802, -3.625725, 0.561982, 0.229249, -0.014881, -0.045973, 0.099311, 3.997802, 0.001309, 0.028989, 0.000000, 0.000232, 0.200000, 1.000000
28.715918, 0.561951, 0.229170, -0.014213, -0.042358, -0.421689, 4.310402, 0.617814, -3.626090, 0.561951, 0.229170, -0.014213, -0.042358, -0.421689, 4.310402, -0.000554, 0.036428, 0.000000, 0.000314, 0.200000, 1.000000
28.717917, 0.561925, 0.229086, -0.013575, -0.041093, -0.942689, 3.997802, 0.617840, -3.626419, 0.561925, 0.229086, -0.013575, -0.041093, -0.942689, 3.997802, -0.001045, 0.041837, 0.000002, 0.000334, 0.200000, 1.000000
28.719918, 0.561898, 0.229049, -0.013749, -0.037835, -1.255289, 2.695302, 0.617874, -3.626623, 0.561898, 0.229049, -0.013749, -0.037835, -1.255289, 2.695302, -0.000754, 0.036717, 0.000002, 0.000198, 0.200000, 1.000000
28.721926, 0.561868, 0.229003, -0.014191, -0.027541, -1.098989, 1.757502, 0.617906, -3.626720, 0.561868, 0.229003, -0.014191, -0.027541, -1.098989, 1.757502, -0.000799, 0.016779, 0.000002, 0.000059, 0.200000, 1.000000
28.723920, 0.561838, 0.228977, -0.014749, -0.016269, -1.255289, 1.080202, 0.617943, -3.626755, 0.561838, 0.228977, -0.014749, -0.016269, -1.255289, 1.080202, -0.000530, 0.006470, 0.000001, 0.000014, 0.200000, 1.000000
28.725918, 0.561808, 0.228954, -0.015070, -0.012374, -0.682189, 0.871802, 0.617963, -3.626776, 0.561808, 0.228954, -0.015070, -0.012374, -0.682189, 0.871802, -0.000915, 0.006932, 0.000001, 0.000012, 0.200000, 1.000000
28.727917, 0.561777, 0.228912, -0.015044, -0.013435, -0.369589, 0.402902, 0.617974, -3.626787, 0.561777, 0.228912, -0.015044, -0.013435, -0.369589, 0.402902, -0.000691, 0.009804, 0.000001, 0.000008, 0.200000, 1.000000
28.729918, 0.561743, 0.228901, -0.016075, -0.010408, -0.109089, 0.350802, 0.617978, -3.626794, 0.561743, 0.228901, -0.016075, -0.010408, -0.109089, 0.350802, 0.000677, 0.001094, -0.000000, 0.000001, 0.200000, 1.000000
28.731918, 0.561713, 0.228901, -0.016053, -0.003567, 0.099311, 0.559202, 0.617975, -3.626798, 0.561713, 0.228901, -0.016053, -0.003567, 0.099311, 0.559202, -0.000115, -0.003263, -0.000000, -0.000004, 0.200000, 1.000000
28.733917, 0.561679, 0.228905, -0.016092, 0.000727, -0.004889, 1.028102, 0.617975, -3.626797, 0.561679, 0.228905, -0.016092, 0.000727, -0.004889, 1.028102, 0.000154, 0.001278, -0.000000, 0.000003, 0.200000, 1.000000
28.735918, 0.561649, 0.228897, -0.016086, -0.000216, -0.317489, 1.913802, 0.617985, -3.626798, 0.561649, 0.228897, -0.016086, -0.000216, -0.317489, 1.913802, 0.000006, 0.011112, -0.000000, 0.000043, 0.200000, 1.000000
28.737904, 0.561615, 0.228912, -0.016532, 0.003790, -0.734289, 2.382702, 0.618009, -3.626780, 0.561615, 0.228912, -0.016532, 0.003790, -0.734289, 2.382702, 0.000145, 0.014953, -0.000000, 0.000071, 0.200000, 1.000000
28.739918, 0.561581, 0.228969, -0.017030, 0.014800, -0.473789, 3.112102, 0.618025, -3.626687, 0.561581, 0.228969, -0.017030, 0.014800, -0.473789, 3.112102, -0.000215, 0.012383, 0.000000, 0.000078, 0.200000, 1.000000
28.741917, 0.561546, 0.229022, -0.016519, 0.022623, -0.265389, 3.685202, 0.618034, -3.626520, 0.561546, 0.229022, -0.016519, 0.022623, -0.265389, 3.685202, -0.000970, 0.023048, 0.000001, 0.000170, 0.200000, 1.000000
28.743918, 0.561512, 0.229083, -0.017470, 0.028165, -0.056989, 4.675102, 0.618036, -3.626257, 0.561512, 0.229083, -0.017470, 0.028165, -0.056989, 4.675102, 0.000703, 0.030704, -0.000000, 0.000287, 0.200000, 1.000000
28.745917, 0.561475, 0.229162, -0.017976, 0.033931, 0.099311, 5.300302, 0.618032, -3.625897, 0.561475, 0.229162, -0.017976, 0.033931, 0.099311, 5.300302, 0.000466, 0.040268, 0.000000, 0.000427, 0.200000, 1.000000
28.747918, 0.561440, 0.229261, -0.017984, 0.043137, 0.047211, 5.821302, 0.618031, -3.625395, 0.561440, 0.229261, -0.017984, 0.043137, 0.047211, 5.821302, 0.000125, 0.042916, 0.000000, 0.000500, 0.200000, 1.000000
28.749918, 0.561403, 0.229385, -0.017979, 0.053966, 0.411911, 5.977602, 0.618016, -3.624750, 0.561403, 0.229385, -0.017979, 0.053966, 0.411911, 5.977602, 0.000060, 0.046412, 0.000000, 0.000555, 0.200000, 1.000000
28.751918, 0.561369, 0.229533, -0.018210, 0.065829, 0.776611, 5.925502, 0.617988, -3.623970, 0.561369, 0.229533, -0.018210, 0.065829, 0.776611, 5.925502, 0.000660, 0.046768, 0.000001, 0.000554, 0.200000, 1.000000
28.753918, 0.561327, 0.229700, -0.018850, 0.077524, 0.724511, 5.873402, 0.617960, -3.623059, 0.561327, 0.229700, -0.018850, 0.077524, 0.724511, 5.873402, 0.001434, 0.046317, 0.000002, 0.000544, 0.200000, 1.000000
28.755926, 0.561293, 0.229862, -0.018897, 0.081989, 0.411911, 5.925502, 0.617945, -3.622083, 0.561293, 0.229862, -0.018897, 0.081989, 0.411911, 5.925502, 0.000789, 0.052925, 0.000001, 0.000630, 0.200000, 1.000000
28.757920, 0.561255, 0.230025, -0.018056, 0.081406, -0.109089, 5.717102, 0.617949, -3.621155, 0.561255, 0.230025, -0.018056, 0.081406, -0.109089, 5.717102, -0.000409, 0.058684, 0.000000, 0.000669, 0.200000, 1.000000
28.759919, 0.561217, 0.230203, -0.018132, 0.084444, 0.099311, 4.727202, 0.617945, -3.620358, 0.561217, 0.230203, -0.018132, 0.084444, 0.099311, 4.727202, -0.000014, 0.052600, -0.000000, 0.000497, 0.200000, 1.000000
28.761917, 0.561179, 0.230400, -0.018840, 0.092421, -0.161189, 3.476802, 0.617951, -3.619715, 0.561179, 0.230400, -0.018840, 0.092421, -0.161189, 3.476802, 0.000825, 0.037948, -0.000000, 0.000264, 0.200000, 1.000000
28.763918, 0.561145, 0.230612, -0.018800, 0.101583, -0.421689, 2.070102, 0.617967, -3.619295, 0.561145, 0.230612, -0.018800, 0.101583, -0.421689, 2.070102, -0.000182, 0.024327, 0.000000, 0.000101, 0.200000, 1.000000
28.765917, 0.561107, 0.230839, -0.018800, 0.108895, -0.473789, 0.715502, 0.617985, -3.619139, 0.561107, 0.230839, -0.018800, 0.108895, -0.473789, 0.715502, -0.000403, 0.012189, 0.000000, 0.000017, 0.200000, 1.000000
28.767918, 0.561070, 0.231081, -0.018896, 0.116276, -0.630089, 0.194502, 0.618009, -3.619094, 0.561070, 0.231081, -0.018896, 0.116276, -0.630089, 0.194502, -0.000358, -0.001379, 0.000000, -0.000001, 0.200000, 1.000000
28.769918, 0.561028, 0.231210, -0.019059, 0.123434, -0.630089, -0.743298, 0.618033, -3.619277, 0.561028, 0.231210, -0.019059, 0.123434, -0.630089, -0.743298, -0.000448, -0.006383, 0.000001, 0.000009, 0.200000, 1.000000
28.771918, 0.560990, 0.231471, -0.019596, 0.129100, -0.890589, -1.628998, 0.618068, -3.619698, 0.560990, 0.231471, -0.019596, 0.129100, -0.890589, -1.628998, -0.000074, -0.014244, 0.000000, 0.000046, 0.200000, 1.000000
28.773918, 0.560948, 0.231880, -0.019860, 0.134570, -1.046889, -2.097898, 0.618109, -3.620262, 0.560948, 0.231880, -0.019860, 0.134570, -1.046889, -2.097898, -0.000606, -0.022879, 0.000001, 0.000096, 0.200000, 1.000000
28.775918, 0.560911, 0.232167, -0.019901, 0.140023, -1.255289, -2.202098, 0.618159, -3.620879, 0.560911, 0.232167, -0.019901, 0.140023, -1.255289, -2.202098, -0.000985, -0.027555, 0.000002, 0.000121, 0.200000, 1.000000
28.777918, 0.560869, 0.232308, -0.020318, 0.141048, -1.151089, -2.045798, 0.618206, -3.621456, 0.560869, 0.232308, -0.020318, 0.141048, -1.151089, -2.045798, -0.000818, -0.024219, 0.000002, 0.000099, 0.200000, 1.000000
28.779918, 0.560827, 0.232584, -0.020770, 0.139440, -0.994789, -1.993698, 0.618247, -3.622012, 0.560827, 0.232584, -0.020770, 0.139440, -0.994789, -1.993698, -0.000677, -0.020039, 0.000001, 0.000080, 0.200000, 1.000000
28.781918, 0.560786, 0.232860, -0.021164, 0.138907, -0.630089, -2.097898, 0.618274, -3.622595, 0.560786, 0.232860, -0.021164, 0.138907, -0.630089, -2.097898, -0.000579, -0.020587, 0.000001, 0.000086, 0.200000, 1.000000
