Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Virutal_mass, Desired_mass, Virutal_damping, Desired_damping, Observed_Energy_1, Observed_Energy_2
40.903823, 0.236418, 0.124441, -0.017102, -0.051756, 9.321011, 38.123302, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.905834, 0.236388, 0.124347, -0.016126, -0.048963, 9.373111, 38.279602, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.907833, 0.236358, 0.124259, -0.014768, -0.045591, 9.685711, 38.488002, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.909832, 0.236331, 0.124176, -0.014198, -0.043219, 10.050411, 38.383802, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.911833, 0.236305, 0.124097, -0.013834, -0.040431, 10.154611, 38.488002, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.913832, 0.236278, 0.124025, -0.012575, -0.037268, 9.998311, 38.383802, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.915833, 0.236255, 0.123957, -0.011756, -0.034412, 9.685711, 38.279602, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.917833, 0.236236, 0.123892, -0.011243, -0.032028, 9.581511, 38.123302, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.919832, 0.236214, 0.123836, -0.010183, -0.030362, 9.581511, 37.393902, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.921832, 0.236195, 0.123779, -0.009650, -0.027959, 9.477311, 37.446002, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.923833, 0.236180, 0.123733, -0.008888, -0.024897, 9.373111, 36.820802, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.925832, 0.236161, 0.123688, -0.008519, -0.022767, 9.425211, 36.612402, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.927832, 0.236146, 0.123650, -0.008152, -0.020417, 9.633611, 37.029202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.929832, 0.236134, 0.123612, -0.006968, -0.017630, 9.789911, 36.612402, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.931820, 0.236119, 0.123586, -0.006230, -0.015295, 9.737811, 36.716602, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.933832, 0.236108, 0.123563, -0.006386, -0.013090, 9.633611, 36.456102, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.935841, 0.236096, 0.123544, -0.005710, -0.010063, 9.581511, 36.612402, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.937835, 0.236089, 0.123529, -0.004806, -0.007413, 9.581511, 36.612402, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.939834, 0.236077, 0.123518, -0.004722, -0.005146, 9.321011, 36.247702, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.941832, 0.236070, 0.123514, -0.004678, -0.003015, 9.164711, 36.664502, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.943833, 0.236062, 0.123514, -0.003871, -0.000311, 9.112611, 36.664502, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
40.945832, 0.236059, 0.123518, -0.002899, 0.001740, 9.373111, 36.977102, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499871
40.947833, 0.236051, 0.123525, -0.002839, 0.003397, 9.425211, 37.029202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499620
40.949832, 0.236047, 0.123537, -0.002374, 0.005136, 9.581511, 37.550202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499234
40.951837, 0.236043, 0.123552, -0.001949, 0.006001, 9.737811, 37.289702, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.498786
40.953833, 0.236043, 0.123567, -0.000986, 0.007555, 9.894111, 38.071202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.498211
40.955832, 0.236040, 0.123586, -0.000946, 0.008916, 9.998311, 38.383802, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.497527
40.957832, 0.236040, 0.123605, -0.000883, 0.009415, 9.946211, 38.383802, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.496804
40.959833, 0.236040, 0.123624, 0.000661, 0.010309, 9.946211, 37.967002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499987, -0.496021
40.961832, 0.236040, 0.123650, 0.000656, 0.011044, 9.894111, 38.696402, 0.500000, 0.500000, 2.000000, 2.000000, -0.499974, -0.495167
40.963833, 0.236043, 0.123673, 0.000263, 0.012236, 9.998311, 38.644302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499969, -0.494221
40.965832, 0.236047, 0.123699, 0.001134, 0.013107, 9.998311, 38.331702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499946, -0.493216
40.967833, 0.236047, 0.123726, 0.001629, 0.013928, 9.946211, 38.488002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499914, -0.492144
40.969833, 0.236051, 0.123760, 0.000984, 0.015118, 9.894111, 38.227502, 0.500000, 0.500000, 2.000000, 2.000000, -0.499894, -0.490988
40.971823, 0.236055, 0.123794, 0.001172, 0.016273, 9.946211, 38.279602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499871, -0.489748
40.973852, 0.236059, 0.123828, 0.001873, 0.017710, 9.842011, 37.602302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499833, -0.488397
40.975842, 0.236062, 0.123870, 0.001920, 0.018812, 9.842011, 37.081302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499796, -0.487009
40.977834, 0.236066, 0.123911, 0.001902, 0.019975, 9.737811, 36.820802, 0.500000, 0.500000, 2.000000, 2.000000, -0.499759, -0.485544
40.979834, 0.236070, 0.123953, 0.001864, 0.022041, 9.685711, 36.299802, 0.500000, 0.500000, 2.000000, 2.000000, -0.499723, -0.483944
40.981832, 0.236074, 0.124002, 0.002579, 0.023895, 9.581511, 36.664502, 0.500000, 0.500000, 2.000000, 2.000000, -0.499673, -0.482193
40.983833, 0.236081, 0.124055, 0.002736, 0.024673, 9.633611, 36.351902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499621, -0.480399
40.985831, 0.236085, 0.124108, 0.002123, 0.026332, 9.685711, 35.883002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499580, -0.478511
40.987833, 0.236089, 0.124165, 0.002695, 0.028544, 9.685711, 35.257802, 0.500000, 0.500000, 2.000000, 2.000000, -0.499527, -0.476496
40.989832, 0.236096, 0.124225, 0.002856, 0.030013, 9.737811, 35.414102, 0.500000, 0.500000, 2.000000, 2.000000, -0.499472, -0.474371
40.991832, 0.236104, 0.124290, 0.003044, 0.030532, 9.789911, 35.414102, 0.500000, 0.500000, 2.000000, 2.000000, -0.499412, -0.472208
40.993838, 0.236108, 0.124358, 0.003531, 0.032789, 9.737811, 35.205702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499343, -0.469894
40.995833, 0.236115, 0.124430, 0.003324, 0.035361, 9.842011, 34.841002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499278, -0.467435
40.997844, 0.236123, 0.124502, 0.003537, 0.036795, 9.894111, 34.424202, 0.500000, 0.500000, 2.000000, 2.000000, -0.499208, -0.464888
40.999832, 0.236130, 0.124577, 0.004038, 0.038115, 9.842011, 34.111602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499129, -0.462303
41.001833, 0.236142, 0.124661, 0.004157, 0.039629, 9.842011, 33.330102, 0.500000, 0.500000, 2.000000, 2.000000, -0.499047, -0.459660
41.003833, 0.236149, 0.124748, 0.004439, 0.041945, 9.737811, 33.382202, 0.500000, 0.500000, 2.000000, 2.000000, -0.498960, -0.456859
41.005832, 0.236161, 0.124839, 0.004701, 0.044412, 9.737811, 32.496502, 0.500000, 0.500000, 2.000000, 2.000000, -0.498869, -0.453975
41.007833, 0.236168, 0.124929, 0.004766, 0.046081, 9.789911, 32.444402, 0.500000, 0.500000, 2.000000, 2.000000, -0.498775, -0.450983
41.009831, 0.236180, 0.125024, 0.005507, 0.047710, 9.737811, 31.819202, 0.500000, 0.500000, 2.000000, 2.000000, -0.498668, -0.447950
41.011819, 0.236191, 0.125122, 0.005872, 0.049508, 9.789911, 31.037702, 0.500000, 0.500000, 2.000000, 2.000000, -0.498554, -0.444895
41.013820, 0.236202, 0.125232, 0.005714, 0.051430, 9.946211, 30.725102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498440, -0.441734
41.015836, 0.236217, 0.125338, 0.006283, 0.053782, 10.050411, 30.725102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498313, -0.438403
41.017833, 0.236233, 0.125452, 0.006746, 0.055317, 10.206711, 30.412502, 0.500000, 0.500000, 2.000000, 2.000000, -0.498175, -0.435043
41.019833, 0.236248, 0.125565, 0.007109, 0.057144, 10.467211, 30.204102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498027, -0.431591
41.021838, 0.236263, 0.125686, 0.008003, 0.059206, 10.571411, 29.943602, 0.500000, 0.500000, 2.000000, 2.000000, -0.497857, -0.428036
41.023833, 0.236278, 0.125804, 0.008028, 0.060483, 10.727711, 29.839402, 0.500000, 0.500000, 2.000000, 2.000000, -0.497685, -0.424435
41.025832, 0.236297, 0.125929, 0.008478, 0.061420, 10.779811, 29.526802, 0.500000, 0.500000, 2.000000, 2.000000, -0.497502, -0.420810
41.027819, 0.236312, 0.126057, 0.009282, 0.062949, 10.831911, 29.162102, 0.500000, 0.500000, 2.000000, 2.000000, -0.497303, -0.417162
41.029819, 0.236335, 0.126190, 0.009697, 0.064447, 10.884011, 28.953702, 0.500000, 0.500000, 2.000000, 2.000000, -0.497092, -0.413430
41.031822, 0.236354, 0.126322, 0.010376, 0.066483, 10.884011, 29.214202, 0.500000, 0.500000, 2.000000, 2.000000, -0.496865, -0.409541
41.033832, 0.236376, 0.126462, 0.010849, 0.068769, 10.779811, 29.110002, 0.500000, 0.500000, 2.000000, 2.000000, -0.496630, -0.405516
41.035833, 0.236399, 0.126602, 0.010800, 0.069847, 10.727711, 28.849502, 0.500000, 0.500000, 2.000000, 2.000000, -0.496398, -0.401485
41.037833, 0.236422, 0.126742, 0.011352, 0.070754, 10.727711, 28.745302, 0.500000, 0.500000, 2.000000, 2.000000, -0.496155, -0.397417
41.039832, 0.236448, 0.126890, 0.012277, 0.072591, 10.884011, 29.162102, 0.500000, 0.500000, 2.000000, 2.000000, -0.495888, -0.393185
41.041832, 0.236471, 0.127041, 0.012402, 0.074658, 10.884011, 28.745302, 0.500000, 0.500000, 2.000000, 2.000000, -0.495618, -0.388892
41.043832, 0.236498, 0.127193, 0.012766, 0.076486, 10.988211, 28.589002, 0.500000, 0.500000, 2.000000, 2.000000, -0.495337, -0.384519
41.045832, 0.236524, 0.127348, 0.013245, 0.077327, 11.144511, 28.641102, 0.500000, 0.500000, 2.000000, 2.000000, -0.495042, -0.380089
41.047833, 0.236554, 0.127511, 0.014155, 0.078652, 11.248711, 28.745302, 0.500000, 0.500000, 2.000000, 2.000000, -0.494723, -0.375567
41.049832, 0.236581, 0.127674, 0.014510, 0.081043, 11.248711, 28.536902, 0.500000, 0.500000, 2.000000, 2.000000, -0.494397, -0.370943
41.051833, 0.236611, 0.127840, 0.014229, 0.082730, 11.196611, 28.276402, 0.500000, 0.500000, 2.000000, 2.000000, -0.494078, -0.366262
41.053834, 0.236645, 0.128003, 0.015624, 0.082920, 11.248711, 27.807502, 0.500000, 0.500000, 2.000000, 2.000000, -0.493727, -0.361648
41.055833, 0.236675, 0.128173, 0.016050, 0.083839, 11.196611, 27.807502, 0.500000, 0.500000, 2.000000, 2.000000, -0.493367, -0.356988
41.057832, 0.236713, 0.128347, 0.016893, 0.086258, 11.300811, 27.234402, 0.500000, 0.500000, 2.000000, 2.000000, -0.492986, -0.352292
41.059819, 0.236744, 0.128525, 0.017032, 0.088635, 11.248711, 27.182302, 0.500000, 0.500000, 2.000000, 2.000000, -0.492605, -0.347504
41.061832, 0.236781, 0.128707, 0.017579, 0.090300, 11.352911, 26.765502, 0.500000, 0.500000, 2.000000, 2.000000, -0.492203, -0.342640
41.063833, 0.236819, 0.128889, 0.019530, 0.090835, 11.509211, 26.296602, 0.500000, 0.500000, 2.000000, 2.000000, -0.491754, -0.337860
41.065832, 0.236861, 0.129078, 0.019308, 0.093135, 11.509211, 25.931902, 0.500000, 0.500000, 2.000000, 2.000000, -0.491309, -0.333032
41.067832, 0.236899, 0.129271, 0.019662, 0.096327, 11.665511, 25.723502, 0.500000, 0.500000, 2.000000, 2.000000, -0.490851, -0.328075
41.069832, 0.236944, 0.129468, 0.021198, 0.098005, 11.665511, 25.306702, 0.500000, 0.500000, 2.000000, 2.000000, -0.490356, -0.323114
41.071832, 0.236986, 0.129668, 0.021952, 0.098711, 11.769711, 24.942002, 0.500000, 0.500000, 2.000000, 2.000000, -0.489839, -0.318191
41.073832, 0.237031, 0.129865, 0.022125, 0.099589, 11.717611, 24.368902, 0.500000, 0.500000, 2.000000, 2.000000, -0.489321, -0.313337
41.075832, 0.237080, 0.130070, 0.023277, 0.101124, 11.717611, 24.160502, 0.500000, 0.500000, 2.000000, 2.000000, -0.488775, -0.308452
41.077832, 0.237130, 0.130274, 0.024225, 0.102621, 11.769711, 23.483202, 0.500000, 0.500000, 2.000000, 2.000000, -0.488205, -0.303631
41.079833, 0.237179, 0.130482, 0.024937, 0.103102, 11.717611, 23.326902, 0.500000, 0.500000, 2.000000, 2.000000, -0.487620, -0.298820
41.081832, 0.237232, 0.130690, 0.026222, 0.104409, 11.665511, 22.493302, 0.500000, 0.500000, 2.000000, 2.000000, -0.487009, -0.294125
41.083833, 0.237285, 0.130902, 0.026868, 0.105477, 11.665511, 22.441202, 0.500000, 0.500000, 2.000000, 2.000000, -0.486382, -0.289389
41.085832, 0.237342, 0.131122, 0.027438, 0.107140, 11.665511, 22.284902, 0.500000, 0.500000, 2.000000, 2.000000, -0.485742, -0.284615
41.087833, 0.237402, 0.131337, 0.028573, 0.108920, 11.717611, 21.920202, 0.500000, 0.500000, 2.000000, 2.000000, -0.485072, -0.279838
41.089832, 0.237463, 0.131561, 0.030231, 0.110202, 11.665511, 21.190802, 0.500000, 0.500000, 2.000000, 2.000000, -0.484367, -0.275170
41.091833, 0.237523, 0.131784, 0.030927, 0.111336, 11.665511, 21.347102, 0.500000, 0.500000, 2.000000, 2.000000, -0.483645, -0.270414
41.093836, 0.237588, 0.132007, 0.031661, 0.111928, 11.561311, 21.086602, 0.500000, 0.500000, 2.000000, 2.000000, -0.482912, -0.265686
41.095842, 0.237656, 0.132238, 0.033077, 0.113452, 11.717611, 20.774002, 0.500000, 0.500000, 2.000000, 2.000000, -0.482134, -0.260958
41.097820, 0.237728, 0.132469, 0.034401, 0.115017, 11.665511, 19.940402, 0.500000, 0.500000, 2.000000, 2.000000, -0.481341, -0.256423
41.099834, 0.237796, 0.132700, 0.035724, 0.116113, 11.561311, 19.940402, 0.500000, 0.500000, 2.000000, 2.000000, -0.480509, -0.251759
41.101832, 0.237872, 0.132939, 0.036723, 0.118136, 11.405011, 19.784102, 0.500000, 0.500000, 2.000000, 2.000000, -0.479672, -0.247089
41.103833, 0.237951, 0.133181, 0.038364, 0.120089, 11.248711, 19.732002, 0.500000, 0.500000, 2.000000, 2.000000, -0.478809, -0.242348
41.105842, 0.238031, 0.133423, 0.039359, 0.121082, 10.988211, 19.419402, 0.500000, 0.500000, 2.000000, 2.000000, -0.477940, -0.237624
41.107834, 0.238110, 0.133673, 0.040457, 0.122934, 10.779811, 18.846302, 0.500000, 0.500000, 2.000000, 2.000000, -0.477071, -0.233008
41.109833, 0.238197, 0.133923, 0.041836, 0.125097, 10.727711, 19.106802, 0.500000, 0.500000, 2.000000, 2.000000, -0.476174, -0.228231
41.111832, 0.238284, 0.134176, 0.043444, 0.126495, 10.675611, 19.054702, 0.500000, 0.500000, 2.000000, 2.000000, -0.475246, -0.223411
41.113832, 0.238371, 0.134430, 0.043968, 0.126786, 10.936111, 19.002602, 0.500000, 0.500000, 2.000000, 2.000000, -0.474285, -0.218592
41.115835, 0.238462, 0.134687, 0.044471, 0.127706, 11.196611, 18.950502, 0.500000, 0.500000, 2.000000, 2.000000, -0.473287, -0.213746
41.117832, 0.238557, 0.134948, 0.046287, 0.130203, 11.352911, 18.690002, 0.500000, 0.500000, 2.000000, 2.000000, -0.472238, -0.208887
41.119833, 0.238651, 0.135213, 0.047239, 0.132808, 11.509211, 18.585802, 0.500000, 0.500000, 2.000000, 2.000000, -0.471150, -0.203948
41.121832, 0.238746, 0.135486, 0.047366, 0.133645, 11.665511, 18.273202, 0.500000, 0.500000, 2.000000, 2.000000, -0.470046, -0.199066
41.123833, 0.238844, 0.135755, 0.048254, 0.135237, 11.873911, 18.637902, 0.500000, 0.500000, 2.000000, 2.000000, -0.468899, -0.194022
41.125832, 0.238947, 0.136031, 0.050006, 0.136668, 11.769711, 18.533702, 0.500000, 0.500000, 2.000000, 2.000000, -0.467723, -0.188959
41.127835, 0.239049, 0.136307, 0.050992, 0.138011, 11.613411, 18.221102, 0.500000, 0.500000, 2.000000, 2.000000, -0.466536, -0.183921
41.129832, 0.239147, 0.136587, 0.050949, 0.139723, 11.613411, 18.012702, 0.500000, 0.500000, 2.000000, 2.000000, -0.465355, -0.178896
41.131833, 0.239253, 0.136871, 0.051840, 0.141662, 11.561311, 17.752202, 0.500000, 0.500000, 2.000000, 2.000000, -0.464156, -0.173864
41.133832, 0.239359, 0.137155, 0.053385, 0.142797, 11.665511, 17.595902, 0.500000, 0.500000, 2.000000, 2.000000, -0.462911, -0.168840
41.135842, 0.239469, 0.137450, 0.054403, 0.144723, 11.717611, 17.335402, 0.500000, 0.500000, 2.000000, 2.000000, -0.461629, -0.163797
41.137835, 0.239582, 0.137742, 0.055000, 0.146575, 11.821811, 16.970702, 0.500000, 0.500000, 2.000000, 2.000000, -0.460334, -0.158840
41.139834, 0.239696, 0.138045, 0.055916, 0.149218, 12.082311, 16.501802, 0.500000, 0.500000, 2.000000, 2.000000, -0.458983, -0.153917
41.141832, 0.239810, 0.138347, 0.057487, 0.151154, 12.082311, 16.345502, 0.500000, 0.500000, 2.000000, 2.000000, -0.457595, -0.148982
41.143819, 0.239931, 0.138650, 0.059338, 0.152082, 12.186511, 15.720302, 0.500000, 0.500000, 2.000000, 2.000000, -0.456158, -0.144230
41.145820, 0.240052, 0.138961, 0.060485, 0.153766, 12.290711, 15.824502, 0.500000, 0.500000, 2.000000, 2.000000, -0.454671, -0.139362
41.147833, 0.240177, 0.139275, 0.061468, 0.156036, 12.342811, 15.616102, 0.500000, 0.500000, 2.000000, 2.000000, -0.453144, -0.134457
41.149832, 0.240305, 0.139589, 0.063248, 0.157662, 12.342811, 15.407702, 0.500000, 0.500000, 2.000000, 2.000000, -0.451583, -0.129600
41.151833, 0.240434, 0.139907, 0.065016, 0.158469, 12.603311, 14.990902, 0.500000, 0.500000, 2.000000, 2.000000, -0.449944, -0.124848
41.153832, 0.240567, 0.140225, 0.066078, 0.158945, 12.811711, 14.626202, 0.500000, 0.500000, 2.000000, 2.000000, -0.448251, -0.120200
41.155819, 0.240703, 0.140547, 0.067110, 0.159889, 12.915911, 14.469902, 0.500000, 0.500000, 2.000000, 2.000000, -0.446529, -0.115602
41.157832, 0.240839, 0.140868, 0.068075, 0.161205, 13.020111, 13.896802, 0.500000, 0.500000, 2.000000, 2.000000, -0.444744, -0.111093
41.159833, 0.240979, 0.141194, 0.069517, 0.161613, 13.176411, 13.844702, 0.500000, 0.500000, 2.000000, 2.000000, -0.442912, -0.106617
41.161819, 0.241119, 0.141519, 0.070461, 0.162691, 13.176411, 13.480002, 0.500000, 0.500000, 2.000000, 2.000000, -0.441068, -0.102260
41.163833, 0.241263, 0.141849, 0.070957, 0.165341, 13.124311, 12.854802, 0.500000, 0.500000, 2.000000, 2.000000, -0.439193, -0.097981
41.165832, 0.241411, 0.142185, 0.072688, 0.166976, 12.915911, 12.802702, 0.500000, 0.500000, 2.000000, 2.000000, -0.437316, -0.093708
41.167833, 0.241558, 0.142519, 0.073668, 0.167125, 12.759611, 12.542202, 0.500000, 0.500000, 2.000000, 2.000000, -0.435435, -0.089514
41.169832, 0.241710, 0.142855, 0.074743, 0.167040, 13.072211, 11.864902, 0.500000, 0.500000, 2.000000, 2.000000, -0.433481, -0.085550
41.171833, 0.241861, 0.143192, 0.076136, 0.169037, 13.124311, 11.760702, 0.500000, 0.500000, 2.000000, 2.000000, -0.431483, -0.081574
41.173832, 0.242020, 0.143537, 0.077962, 0.170170, 13.176411, 11.448102, 0.500000, 0.500000, 2.000000, 2.000000, -0.429429, -0.077679
41.175842, 0.242179, 0.143877, 0.079408, 0.171238, 13.593211, 10.927102, 0.500000, 0.500000, 2.000000, 2.000000, -0.427259, -0.073917
41.177820, 0.242342, 0.144226, 0.080657, 0.172636, 13.749511, 10.510302, 0.500000, 0.500000, 2.000000, 2.000000, -0.425065, -0.070329
41.179834, 0.242508, 0.144574, 0.082517, 0.173728, 13.853711, 9.937202, 0.500000, 0.500000, 2.000000, 2.000000, -0.422763, -0.066851
41.181832, 0.242679, 0.144918, 0.084108, 0.174022, 13.853711, 9.468302, 0.500000, 0.500000, 2.000000, 2.000000, -0.420435, -0.063559
41.183833, 0.242849, 0.145266, 0.085598, 0.174022, 13.905811, 9.416202, 0.500000, 0.500000, 2.000000, 2.000000, -0.418054, -0.060281
41.185832, 0.243023, 0.145618, 0.086503, 0.175028, 14.114211, 9.312002, 0.500000, 0.500000, 2.000000, 2.000000, -0.415613, -0.057023
41.187833, 0.243201, 0.145974, 0.087168, 0.176389, 14.374711, 8.947302, 0.500000, 0.500000, 2.000000, 2.000000, -0.413106, -0.053865
41.189832, 0.243379, 0.146330, 0.088904, 0.177471, 14.531011, 8.009502, 0.500000, 0.500000, 2.000000, 2.000000, -0.410522, -0.051023
41.191833, 0.243560, 0.146682, 0.089884, 0.176830, 14.478911, 7.332202, 0.500000, 0.500000, 2.000000, 2.000000, -0.407919, -0.048429
41.193836, 0.243742, 0.147034, 0.090820, 0.176285, 14.583111, 7.071702, 0.500000, 0.500000, 2.000000, 2.000000, -0.405266, -0.045932
41.195833, 0.243928, 0.147386, 0.092841, 0.176754, 14.843611, 6.811202, 0.500000, 0.500000, 2.000000, 2.000000, -0.402514, -0.043528
41.197832, 0.244117, 0.147746, 0.094303, 0.178296, 15.052011, 6.081802, 0.500000, 0.500000, 2.000000, 2.000000, -0.399676, -0.041359
41.199833, 0.244310, 0.148105, 0.095795, 0.179675, 15.364611, 5.977602, 0.500000, 0.500000, 2.000000, 2.000000, -0.396731, -0.039211
41.201833, 0.244507, 0.148465, 0.097440, 0.179093, 15.573011, 5.196102, 0.500000, 0.500000, 2.000000, 2.000000, -0.393696, -0.037349
41.203833, 0.244707, 0.148821, 0.099683, 0.178845, 15.781411, 4.779302, 0.500000, 0.500000, 2.000000, 2.000000, -0.390550, -0.035640
41.205842, 0.244912, 0.149176, 0.100865, 0.178417, 15.833511, 3.893602, 0.500000, 0.500000, 2.000000, 2.000000, -0.387342, -0.034245
41.207834, 0.245116, 0.149536, 0.101674, 0.178823, 15.989811, 3.164202, 0.500000, 0.500000, 2.000000, 2.000000, -0.384102, -0.033117
41.209833, 0.245324, 0.149892, 0.103100, 0.178904, 16.041911, 2.591102, 0.500000, 0.500000, 2.000000, 2.000000, -0.380796, -0.032191
41.211819, 0.245532, 0.150251, 0.104523, 0.178862, 16.198211, 2.174302, 0.500000, 0.500000, 2.000000, 2.000000, -0.377434, -0.031418
41.213820, 0.245744, 0.150611, 0.105714, 0.179273, 16.302411, 1.861702, 0.500000, 0.500000, 2.000000, 2.000000, -0.373986, -0.030751
41.215843, 0.245956, 0.150967, 0.106662, 0.178949, 16.458711, 1.132302, 0.500000, 0.500000, 2.000000, 2.000000, -0.370434, -0.030341
41.217835, 0.246176, 0.151323, 0.107732, 0.177972, 16.719211, 0.871802, 0.500000, 0.500000, 2.000000, 2.000000, -0.366847, -0.030032
41.219834, 0.246395, 0.151678, 0.109445, 0.177181, 16.875511, 0.402902, 0.500000, 0.500000, 2.000000, 2.000000, -0.363154, -0.029889
41.221832, 0.246619, 0.152034, 0.111482, 0.177324, 16.927611, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.359384, -0.029875
41.223833, 0.246846, 0.152390, 0.112824, 0.177743, 17.083911, -0.378598, 0.500000, 0.500000, 2.000000, 2.000000, -0.355527, -0.030010
41.225832, 0.247073, 0.152742, 0.113993, 0.176778, 17.136011, -0.899598, 0.500000, 0.500000, 2.000000, 2.000000, -0.351622, -0.030328
41.227819, 0.247308, 0.153090, 0.115042, 0.175457, 17.240211, -1.212198, 0.500000, 0.500000, 2.000000, 2.000000, -0.347680, -0.030751
41.229822, 0.247539, 0.153438, 0.115752, 0.174902, 17.344411, -1.316398, 0.500000, 0.500000, 2.000000, 2.000000, -0.343661, -0.031212
41.231822, 0.247769, 0.153790, 0.116252, 0.174738, 17.240211, -1.628998, 0.500000, 0.500000, 2.000000, 2.000000, -0.339652, -0.031781
41.233819, 0.248004, 0.154139, 0.116941, 0.174285, 17.240211, -1.733198, 0.500000, 0.500000, 2.000000, 2.000000, -0.335625, -0.032384
41.235833, 0.248243, 0.154487, 0.118150, 0.174132, 17.188111, -2.202098, 0.500000, 0.500000, 2.000000, 2.000000, -0.331536, -0.033156
41.237834, 0.248481, 0.154835, 0.119217, 0.174178, 17.136011, -2.723098, 0.500000, 0.500000, 2.000000, 2.000000, -0.327447, -0.034106
41.239835, 0.248727, 0.155183, 0.121027, 0.173648, 17.031811, -2.566798, 0.500000, 0.500000, 2.000000, 2.000000, -0.323323, -0.034997
41.241832, 0.248969, 0.155524, 0.121859, 0.172260, 16.927611, -3.139898, 0.500000, 0.500000, 2.000000, 2.000000, -0.319204, -0.036078
41.243833, 0.249212, 0.155868, 0.121194, 0.171735, 16.771311, -3.452498, 0.500000, 0.500000, 2.000000, 2.000000, -0.315136, -0.037264
41.245832, 0.249458, 0.156213, 0.122097, 0.171467, 16.406611, -3.921398, 0.500000, 0.500000, 2.000000, 2.000000, -0.311133, -0.038608
41.247833, 0.249704, 0.156554, 0.123003, 0.171797, 16.094011, -3.973498, 0.500000, 0.500000, 2.000000, 2.000000, -0.307171, -0.039974
41.249832, 0.249950, 0.156894, 0.123014, 0.170370, 15.833511, -4.233998, 0.500000, 0.500000, 2.000000, 2.000000, -0.303277, -0.041416
41.251833, 0.250196, 0.157231, 0.122951, 0.169009, 15.677211, -4.494498, 0.500000, 0.500000, 2.000000, 2.000000, -0.299421, -0.042936
41.253834, 0.250445, 0.157568, 0.123838, 0.168508, 15.520911, -5.067598, 0.500000, 0.500000, 2.000000, 2.000000, -0.295574, -0.044645
41.255821, 0.250695, 0.157905, 0.125275, 0.168435, 15.625111, -5.692798, 0.500000, 0.500000, 2.000000, 2.000000, -0.291685, -0.046550
41.257834, 0.250945, 0.158238, 0.125706, 0.167494, 15.312511, -5.953298, 0.500000, 0.500000, 2.000000, 2.000000, -0.287809, -0.048558
41.259833, 0.251199, 0.158571, 0.125396, 0.166553, 14.999911, -6.578498, 0.500000, 0.500000, 2.000000, 2.000000, -0.284050, -0.050748
41.261832, 0.251449, 0.158904, 0.125850, 0.166542, 14.635211, -6.838998, 0.500000, 0.500000, 2.000000, 2.000000, -0.280369, -0.053024
